"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 11/abr/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 11/abr/2019 12:35:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"LIQUIDACION 2 (Dia de Operacion: 20/12/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Flujo Real de Importacion (MWh)"," Flujo Real de Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","1254.35564","180.75412","186.68106","1248.4287"
"BCA","BCA","2","1208.24527","174.79938","182.36252","1200.68213"
"BCA","BCA","3","1164.66421","176.99273","197.52204","1144.1349"
"BCA","BCA","4","1163.0752","172.68492","201.42008","1134.34004"
"BCA","BCA","5","1171.1265","174.78653","189.61449","1156.29854"
"BCA","BCA","6","1199.71058","149.24303","164.73929","1184.21432"
"BCA","BCA","7","1299.13374","77.29763","149.80223","1226.62914"
"BCA","BCA","8","1502.9722","71.60012","259.96104","1314.61128"
"BCA","BCA","9","1387.25639","23.45429","46.74312","1363.96756"
"BCA","BCA","10","1414.42607","55.84745","81.83527","1388.43825"
"BCA","BCA","11","1415.86406","49.76192","43.34632","1422.27966"
"BCA","BCA","12","1426.1569","61.46056","50.78357","1436.83389"
"BCA","BCA","13","1427.40953","56.5165","47.89675","1436.02928"
"BCA","BCA","14","1422.48949","55.45624","45.60416","1432.34157"
"BCA","BCA","15","1425.38162","62.80507","54.67136","1433.51533"
"BCA","BCA","16","1436.38447","88.71058","99.14419","1425.95086"
"BCA","BCA","17","1589.51913","43.48042","168.36122","1464.63833"
"BCA","BCA","18","1589.98907","79.03347","118.5576","1550.46494"
"BCA","BCA","19","1605.33823","69.81991","110.43033","1564.72781"
"BCA","BCA","20","1603.27203","95.5558","174.66187","1524.16596"
"BCA","BCA","21","1599.19618","36.00402","148.04191","1487.15829"
"BCA","BCA","22","1571.66064","35.87144","180.21128","1427.3208"
"BCA","BCA","23","1332.12382","172.50646","158.32895","1346.30133"
"BCA","BCA","24","1256.36692","155.7867","151.47665","1260.67697"
"BCS","BCS","1","212.99776","0","0","212.99776"
"BCS","BCS","2","205.13883","0","0","205.13883"
"BCS","BCS","3","201.80569","0","0","201.80569"
"BCS","BCS","4","199.49579","0","0","199.49579"
"BCS","BCS","5","198.76727","0","0","198.76727"
"BCS","BCS","6","204.79809","0","0","204.79809"
"BCS","BCS","7","212.87124","0","0","212.87124"
"BCS","BCS","8","222.94474","0","0","222.94474"
"BCS","BCS","9","238.96796","0","0","238.96796"
"BCS","BCS","10","251.5238","0","0","251.5238"
"BCS","BCS","11","260.12332","0","0","260.12332"
"BCS","BCS","12","263.84292","0","0","263.84292"
"BCS","BCS","13","266.23636","0","0","266.23636"
"BCS","BCS","14","267.08453","0","0","267.08453"
"BCS","BCS","15","267.99513","0","0","267.99513"
"BCS","BCS","16","269.79984","0","0","269.79984"
"BCS","BCS","17","270.26342","0","0","270.26342"
"BCS","BCS","18","275.2723","0","0","275.2723"
"BCS","BCS","19","292.75638","0","0","292.75638"
"BCS","BCS","20","289","0","0","289"
"BCS","BCS","21","281.27847","0","0","281.27847"
"BCS","BCS","22","268.79504","0","0","268.79504"
"BCS","BCS","23","250.91995","0","0","250.91995"
"BCS","BCS","24","232.09671","0","0","232.09671"
"SIN","CEN","1","3531.04691","0","0","3531.04691"
"SIN","CEN","2","3098.24688","0","0","3098.24688"
"SIN","CEN","3","2406.82009","0","0","2406.82009"
"SIN","CEN","4","2532.87712","0","0","2532.87712"
"SIN","CEN","5","2604.24993","0","0","2604.24993"
"SIN","CEN","6","2763.31857","0","0","2763.31857"
"SIN","CEN","7","3565.06476","0","0","3565.06476"
"SIN","CEN","8","3588.84061","0","0","3588.84061"
"SIN","CEN","9","3760.32591","0","0","3760.32591"
"SIN","CEN","10","4086.48097","0","0","4086.48097"
"SIN","CEN","11","4309.21313","0","0","4309.21313"
"SIN","CEN","12","4538.19529","0","0","4538.19529"
"SIN","CEN","13","4621.29443","0","0","4621.29443"
"SIN","CEN","14","4414.03465","0","0","4414.03465"
"SIN","CEN","15","4234.99861","0","0","4234.99861"
"SIN","CEN","16","4185.20946","0","0","4185.20946"
"SIN","CEN","17","4194.80545","0","0","4194.80545"
"SIN","CEN","18","4321.56973","0","0","4321.56973"
"SIN","CEN","19","4916.62816","0","0","4916.62816"
"SIN","CEN","20","4991.31592","0","0","4991.31592"
"SIN","CEN","21","4924.25584","0","0","4924.25584"
"SIN","CEN","22","4783.55624","0","0","4783.55624"
"SIN","CEN","23","4590.73984","0","0","4590.73984"
"SIN","CEN","24","3906.76855","0","0","3906.76855"
"SIN","NES","1","10026.30918","137","0","10163.30918"
"SIN","NES","2","10103.23507","120","0","10223.23507"
"SIN","NES","3","9947.32918","60","0","10007.32918"
"SIN","NES","4","9979.40604","52","0","10031.40604"
"SIN","NES","5","10235.89837","32","0","10267.89837"
"SIN","NES","6","10229.11733","0","0","10229.11733"
"SIN","NES","7","10482.10503","0","0","10482.10503"
"SIN","NES","8","10661.05383","6","0","10667.05383"
"SIN","NES","9","10771.36129","6","0","10777.36129"
"SIN","NES","10","10881.19509","6","0","10887.19509"
"SIN","NES","11","11160.24357","6","0","11166.24357"
"SIN","NES","12","11278.32524","41","0","11319.32524"
"SIN","NES","13","11278.18942","41","0","11319.18942"
"SIN","NES","14","11152.88195","64","0","11216.88195"
"SIN","NES","15","10987.91804","64","0","11051.91804"
"SIN","NES","16","10547.30387","64","0","10611.30387"
"SIN","NES","17","10276.90061","29","0","10305.90061"
"SIN","NES","18","10848.1011","20","0","10868.1011"
"SIN","NES","19","11233.05364","20","0","11253.05364"
"SIN","NES","20","11203.08726","7","0","11210.08726"
"SIN","NES","21","11037.70597","6","0","11043.70597"
"SIN","NES","22","10696.09345","6","0","10702.09345"
"SIN","NES","23","10550.94016","27","0","10577.94016"
"SIN","NES","24","10568.17341","7","0","10575.17341"
"SIN","NOR","1","2164.91271","0","0","2164.91271"
"SIN","NOR","2","1937.47851","0","0","1937.47851"
"SIN","NOR","3","1879.50415","0","0","1879.50415"
"SIN","NOR","4","1823.37912","0","0","1823.37912"
"SIN","NOR","5","1821.6947","0","0","1821.6947"
"SIN","NOR","6","1821.00418","0","0","1821.00418"
"SIN","NOR","7","1766.11817","0","0","1766.11817"
"SIN","NOR","8","1794.04582","0","0","1794.04582"
"SIN","NOR","9","1915.89998","0","0","1915.89998"
"SIN","NOR","10","1969.53709","0","0","1969.53709"
"SIN","NOR","11","1952.29719","0","0","1952.29719"
"SIN","NOR","12","1964.74786","0","0","1964.74786"
"SIN","NOR","13","1991.89392","0","0","1991.89392"
"SIN","NOR","14","1944.31977","0","0","1944.31977"
"SIN","NOR","15","1943.8349","0","0","1943.8349"
"SIN","NOR","16","1938.413","0","0","1938.413"
"SIN","NOR","17","1967.25384","0","0","1967.25384"
"SIN","NOR","18","2175.45171","0","0","2175.45171"
"SIN","NOR","19","2406.9774","0","0","2406.9774"
"SIN","NOR","20","2542.57812","0","0","2542.57812"
"SIN","NOR","21","2603.00014","0","0","2603.00014"
"SIN","NOR","22","2625.94595","0","0","2625.94595"
"SIN","NOR","23","2403.81818","0","0","2403.81818"
"SIN","NOR","24","2213.03443","0","0","2213.03443"
"SIN","NTE","1","2604.44086","0","0","2604.44086"
"SIN","NTE","2","2623.83917","0","0","2623.83917"
"SIN","NTE","3","2604.31807","0","0","2604.31807"
"SIN","NTE","4","2469.13059","0","0","2469.13059"
"SIN","NTE","5","2407.60296","0","0","2407.60296"
"SIN","NTE","6","2447.72866","0","0","2447.72866"
"SIN","NTE","7","2465.96045","0","0","2465.96045"
"SIN","NTE","8","2621.93761","0","0","2621.93761"
"SIN","NTE","9","3012.23883","0","0","3012.23883"
"SIN","NTE","10","3375.92575","0","0","3375.92575"
"SIN","NTE","11","3452.0315","0","0","3452.0315"
"SIN","NTE","12","3412.79007","0","0","3412.79007"
"SIN","NTE","13","3397.48425","0","0","3397.48425"
"SIN","NTE","14","3399.50922","0","0","3399.50922"
"SIN","NTE","15","3455.14266","0","0","3455.14266"
"SIN","NTE","16","3471.47972","0","0","3471.47972"
"SIN","NTE","17","3396.21802","0","0","3396.21802"
"SIN","NTE","18","2886.42344","0","0","2886.42344"
"SIN","NTE","19","2674.45059","0","0","2674.45059"
"SIN","NTE","20","2706.93714","0","0","2706.93714"
"SIN","NTE","21","2702.35755","0","0","2702.35755"
"SIN","NTE","22","2688.23206","0","0","2688.23206"
"SIN","NTE","23","2585.03955","0","0","2585.03955"
"SIN","NTE","24","2540.7944","0","0","2540.7944"
"SIN","OCC","1","3780.84489","0","0","3780.84489"
"SIN","OCC","2","3587.32102","0","0","3587.32102"
"SIN","OCC","3","3848.43908","0","0","3848.43908"
"SIN","OCC","4","3657.09567","0","0","3657.09567"
"SIN","OCC","5","3658.75025","0","0","3658.75025"
"SIN","OCC","6","3722.50108","0","0","3722.50108"
"SIN","OCC","7","3726.84062","0","0","3726.84062"
"SIN","OCC","8","4085.99764","0","0","4085.99764"
"SIN","OCC","9","4734.14084","0","0","4734.14084"
"SIN","OCC","10","5280.31509","0","0","5280.31509"
"SIN","OCC","11","5176.32001","0","0","5176.32001"
"SIN","OCC","12","5249.35269","0","0","5249.35269"
"SIN","OCC","13","5153.24462","0","0","5153.24462"
"SIN","OCC","14","5003.44742","0","0","5003.44742"
"SIN","OCC","15","4767.66642","0","0","4767.66642"
"SIN","OCC","16","4824.6908","0","0","4824.6908"
"SIN","OCC","17","4785.08536","0","0","4785.08536"
"SIN","OCC","18","4457.17544","0","0","4457.17544"
"SIN","OCC","19","4340.98449","0","0","4340.98449"
"SIN","OCC","20","4222.33341","0","0","4222.33341"
"SIN","OCC","21","4246.98954","0","0","4246.98954"
"SIN","OCC","22","4290.26115","0","0","4290.26115"
"SIN","OCC","23","3746.30949","0","0","3746.30949"
"SIN","OCC","24","3369.10186","0","0","3369.10186"
"SIN","ORI","1","6202.31736","170","150.64617","6221.67119"
"SIN","ORI","2","6030.9114","102.17241","105","6028.08381"
"SIN","ORI","3","5973.42748","18.76608","75","5917.19356"
"SIN","ORI","4","5883.85604","0","78.58771","5805.26833"
"SIN","ORI","5","5815.0309","0","100.87032","5714.16058"
"SIN","ORI","6","5949.55926","101.27638","120","5930.83564"
"SIN","ORI","7","5941.23671","170","128.84782","5982.38889"
"SIN","ORI","8","6185.61906","187","139.1247","6233.49436"
"SIN","ORI","9","6246.63352","198.50081","120","6325.13433"
"SIN","ORI","10","5905.78304","197.44343","120","5983.22647"
"SIN","ORI","11","6127.16692","211.69819","120","6218.86511"
"SIN","ORI","12","5950.74132","207.2995","120","6038.04082"
"SIN","ORI","13","6047.81031","203.7359","120","6131.54621"
"SIN","ORI","14","6494.46254","196.05563","120","6570.51817"
"SIN","ORI","15","6861.06196","189.5381","120","6930.60006"
"SIN","ORI","16","7279.62519","189.76942","120","7349.39461"
"SIN","ORI","17","7506.97323","188.45313","120","7575.42636"
"SIN","ORI","18","7514.80943","190.3692","120","7585.17863"
"SIN","ORI","19","7907.08844","19.50608","120","7806.59452"
"SIN","ORI","20","8423.66175","4.57277","120","8308.23452"
"SIN","ORI","21","8165.15731","11.82986","120","8056.98717"
"SIN","ORI","22","7560.08441","13.48571","120","7453.57012"
"SIN","ORI","23","7430.93656","188.93311","100","7519.86967"
"SIN","ORI","24","7225.90706","170","70.14488","7325.76218"
"SIN","PEN","1","439.467343438","0","35.307301024","404.160042414"
"SIN","PEN","2","453.083582583","0","30.012881348","423.070701235"
"SIN","PEN","3","451.100881803","0","28.216551269","422.884330534"
"SIN","PEN","4","440.102889866","0","28.699635986","411.40325388"
"SIN","PEN","5","463.233759264","0","28.775924071","434.457835193"
"SIN","PEN","6","457.614876455","0","29.248354492","428.366521963"
"SIN","PEN","7","441.88543796","0","27.048253418","414.837184542"
"SIN","PEN","8","504.244825676","0","32.31919043","471.925635246"
"SIN","PEN","9","505.824951556","0","39.441184082","466.383767474"
"SIN","PEN","10","506.933278827","0","44.237478759","462.695800068"
"SIN","PEN","11","610.771803913","0","46.948282227","563.823521686"
"SIN","PEN","12","606.628250758","0","44.632256838","561.99599392"
"SIN","PEN","13","608.274147373","0","42.399516359","565.874631014"
"SIN","PEN","14","631.347156103","0","39.219581544","592.127574559"
"SIN","PEN","15","633.148433811","0","39.256371826","593.892061985"
"SIN","PEN","16","632.924671693","0","38.621103272","594.303568421"
"SIN","PEN","17","627.794949046","0","37.271411377","590.523537669"
"SIN","PEN","18","634.011773236","0","39.237542481","594.774230755"
"SIN","PEN","19","621.156643202","0","41.445420409","579.711222793"
"SIN","PEN","20","626.883554872","0","39.843953612","587.03960126"
"SIN","PEN","21","635.703358428","0","45.133054932","590.570303496"
"SIN","PEN","22","564.012567069","0","43.841686767","520.170880302"
"SIN","PEN","23","477.27119389","0","43.538352295","433.732841595"
"SIN","PEN","24","474.820256153","0","38.888033692","435.932222461"
