"Centro Nacional de Control de Energia"
"Estimacion de la Demanda Real del Sistema -Por Balance"
"Sistema Electrico Nacional"
"Reporte Diario"
"Fecha de Publicacion: 13/feb/2019"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 13/feb/2019 12:40:01 hrs."
"Nota 1: Los acentos de este reporte se omiten intencionalmente por sistema."
"Nota 2: La variable Exportacion se refiere a los valores programados para el MDA."
"LIQUIDACION 3 (Dia de Operacion: 11/07/2018)"
"Sistema"," Area"," Hora"," Generacion (MWh)"," Exportacion (MWh)"," Estimacion de Demanda por Balance (MWh) "
"BCA","BCA","1","2311.73141","241.66785","2070.06356"
"BCA","BCA","2","2193.07906","223.95859","1969.12047"
"BCA","BCA","3","2123.84331","214.78337","1909.05994"
"BCA","BCA","4","2078.32903","211.91192","1866.41711"
"BCA","BCA","5","2017.90641","181.19255","1836.71386"
"BCA","BCA","6","2026.61074","221.26058","1805.35016"
"BCA","BCA","7","2027.52427","209.42741","1818.09686"
"BCA","BCA","8","2150.00117","190.92588","1959.07529"
"BCA","BCA","9","2331.52472","240.2082","2091.31652"
"BCA","BCA","10","2452.01031","251.6963","2200.31401"
"BCA","BCA","11","2600.30381","296.59897","2303.70484"
"BCA","BCA","12","2747.86766","356.95586","2390.9118"
"BCA","BCA","13","2876.8924","415.35828","2461.53412"
"BCA","BCA","14","2825.35414","375.60326","2449.75088"
"BCA","BCA","15","2662.73482","241.66115","2421.07367"
"BCA","BCA","16","2689.00155","252.10134","2436.90021"
"BCA","BCA","17","2746.74683","318.9609","2427.78593"
"BCA","BCA","18","2582.92835","232.71079","2350.21756"
"BCA","BCA","19","2564.44231","233.66709","2330.77522"
"BCA","BCA","20","2549.21165","251.13467","2298.07698"
"BCA","BCA","21","2589.66194","237.48527","2352.17667"
"BCA","BCA","22","2601.44538","256.12303","2345.32235"
"BCA","BCA","23","2562.94863","272.88095","2290.06768"
"BCA","BCA","24","2463.84116","279.32486","2184.5163"
"BCS","BCS","1","406.65525","0","406.65525"
"BCS","BCS","2","390.58384","0","390.58384"
"BCS","BCS","3","374.92752","0","374.92752"
"BCS","BCS","4","358.90431","0","358.90431"
"BCS","BCS","5","344.50245","0","344.50245"
"BCS","BCS","6","334.48214","0","334.48214"
"BCS","BCS","7","322.19589","0","322.19589"
"BCS","BCS","8","318.74977","0","318.74977"
"BCS","BCS","9","341.80457","0","341.80457"
"BCS","BCS","10","361.72052","0","361.72052"
"BCS","BCS","11","375.22066","0","375.22066"
"BCS","BCS","12","385.39861","0","385.39861"
"BCS","BCS","13","395.90993","0","395.90993"
"BCS","BCS","14","407.10689","0","407.10689"
"BCS","BCS","15","418.65891","0","418.65891"
"BCS","BCS","16","432.21998","0","432.21998"
"BCS","BCS","17","442.52851","0","442.52851"
"BCS","BCS","18","441.52779","0","441.52779"
"BCS","BCS","19","428.5285","0","428.5285"
"BCS","BCS","20","407.84147","0","407.84147"
"BCS","BCS","21","408.94473","0","408.94473"
"BCS","BCS","22","424.35134","0","424.35134"
"BCS","BCS","23","433.2217","0","433.2217"
"BCS","BCS","24","426.09662","0","426.09662"
"SIN","CEN","1","4524.61483","0","4524.61483"
"SIN","CEN","2","4187.61404","0","4187.61404"
"SIN","CEN","3","3754.47708","0","3754.47708"
"SIN","CEN","4","3506.41322","0","3506.41322"
"SIN","CEN","5","3476.63702","0","3476.63702"
"SIN","CEN","6","3480.67788","0","3480.67788"
"SIN","CEN","7","3573.59729","0","3573.59729"
"SIN","CEN","8","3546.57413","0","3546.57413"
"SIN","CEN","9","4088.7935","0","4088.7935"
"SIN","CEN","10","4518.69748","0","4518.69748"
"SIN","CEN","11","4585.32193","0","4585.32193"
"SIN","CEN","12","4548.52612","0","4548.52612"
"SIN","CEN","13","4478.37583","0","4478.37583"
"SIN","CEN","14","4488.07757","0","4488.07757"
"SIN","CEN","15","4573.78213","0","4573.78213"
"SIN","CEN","16","5114.16869","0","5114.16869"
"SIN","CEN","17","5228.60488","0","5228.60488"
"SIN","CEN","18","5231.95519","0","5231.95519"
"SIN","CEN","19","5214.88139","0","5214.88139"
"SIN","CEN","20","5192.74756","0","5192.74756"
"SIN","CEN","21","5198.94344","0","5198.94344"
"SIN","CEN","22","5065.11528","0","5065.11528"
"SIN","CEN","23","4840.25419","0","4840.25419"
"SIN","CEN","24","4356.16876","0","4356.16876"
"SIN","NES","1","10727.87372","1","10726.87372"
"SIN","NES","2","10785.90057","1","10784.90057"
"SIN","NES","3","10526.74273","1","10525.74273"
"SIN","NES","4","9915.37447","1","9914.37447"
"SIN","NES","5","9807.33773","1","9806.33773"
"SIN","NES","6","9909.0954","1","9908.0954"
"SIN","NES","7","9980.30318","1","9979.30318"
"SIN","NES","8","10282.73102","1","10281.73102"
"SIN","NES","9","10676.72182","1","10675.72182"
"SIN","NES","10","10914.88236","1","10913.88236"
"SIN","NES","11","11040.90238","0","11040.90238"
"SIN","NES","12","11137.03992","1","11136.03992"
"SIN","NES","13","10934.3962","0","10934.3962"
"SIN","NES","14","10930.43966","0","10930.43966"
"SIN","NES","15","10903.4672","0","10903.4672"
"SIN","NES","16","11074.90648","0","11074.90648"
"SIN","NES","17","11253.32322","0","11253.32322"
"SIN","NES","18","11387.17013","0","11387.17013"
"SIN","NES","19","11531.66542","0","11531.66542"
"SIN","NES","20","11611.00797","0","11611.00797"
"SIN","NES","21","11699.25989","0","11699.25989"
"SIN","NES","22","11562.90073","1","11561.90073"
"SIN","NES","23","11373.59523","1","11372.59523"
"SIN","NES","24","11349.41685","1","11348.41685"
"SIN","NOR","1","2700.88183","0","2700.88183"
"SIN","NOR","2","2735.04695","0","2735.04695"
"SIN","NOR","3","2669.1029","0","2669.1029"
"SIN","NOR","4","2521.9335","0","2521.9335"
"SIN","NOR","5","2428.96638","0","2428.96638"
"SIN","NOR","6","2438.43389","0","2438.43389"
"SIN","NOR","7","2426.19739","0","2426.19739"
"SIN","NOR","8","2417.59986","0","2417.59986"
"SIN","NOR","9","2426.62864","0","2426.62864"
"SIN","NOR","10","2679.14465","0","2679.14465"
"SIN","NOR","11","2699.46982","0","2699.46982"
"SIN","NOR","12","2804.23795","0","2804.23795"
"SIN","NOR","13","2856.12942","0","2856.12942"
"SIN","NOR","14","2910.72888","0","2910.72888"
"SIN","NOR","15","2933.15799","0","2933.15799"
"SIN","NOR","16","2960.0461","0","2960.0461"
"SIN","NOR","17","2968.2452","0","2968.2452"
"SIN","NOR","18","2976.09182","0","2976.09182"
"SIN","NOR","19","3038.90345","0","3038.90345"
"SIN","NOR","20","3089.7993","0","3089.7993"
"SIN","NOR","21","3105.16022","0","3105.16022"
"SIN","NOR","22","3067.24203","0","3067.24203"
"SIN","NOR","23","3103.93385","0","3103.93385"
"SIN","NOR","24","3034.77452","0","3034.77452"
"SIN","NTE","1","3155.09739","0","3155.09739"
"SIN","NTE","2","3156.209","0","3156.209"
"SIN","NTE","3","3130.87777","0","3130.87777"
"SIN","NTE","4","3086.04471","0","3086.04471"
"SIN","NTE","5","3084.074","0","3084.074"
"SIN","NTE","6","3087.51208","0","3087.51208"
"SIN","NTE","7","3094.57321","0","3094.57321"
"SIN","NTE","8","3123.9754","0","3123.9754"
"SIN","NTE","9","3394.96548","0","3394.96548"
"SIN","NTE","10","3581.70682","0","3581.70682"
"SIN","NTE","11","3677.65781","0","3677.65781"
"SIN","NTE","12","3740.95455","0","3740.95455"
"SIN","NTE","13","3790.95859","0","3790.95859"
"SIN","NTE","14","3786.49303","0","3786.49303"
"SIN","NTE","15","3768.99209","0","3768.99209"
"SIN","NTE","16","3704.14342","0","3704.14342"
"SIN","NTE","17","3704.39482","0","3704.39482"
"SIN","NTE","18","3671.88875","0","3671.88875"
"SIN","NTE","19","3612.86039","0","3612.86039"
"SIN","NTE","20","3469.38779","0","3469.38779"
"SIN","NTE","21","3241.18259","0","3241.18259"
"SIN","NTE","22","3204.57919","0","3204.57919"
"SIN","NTE","23","3220.78986","0","3220.78986"
"SIN","NTE","24","3226.79998","0","3226.79998"
"SIN","OCC","1","5100.34152","0","5100.34152"
"SIN","OCC","2","4749.80807","0","4749.80807"
"SIN","OCC","3","4718.70642","0","4718.70642"
"SIN","OCC","4","4675.67699","0","4675.67699"
"SIN","OCC","5","4496.01738","0","4496.01738"
"SIN","OCC","6","4489.41622","0","4489.41622"
"SIN","OCC","7","4475.53329","0","4475.53329"
"SIN","OCC","8","4353.89362","0","4353.89362"
"SIN","OCC","9","4689.52451","0","4689.52451"
"SIN","OCC","10","4762.59357","0","4762.59357"
"SIN","OCC","11","5360.76482","0","5360.76482"
"SIN","OCC","12","5683.26311","0","5683.26311"
"SIN","OCC","13","6328.85987","0","6328.85987"
"SIN","OCC","14","6312.26141","0","6312.26141"
"SIN","OCC","15","6233.65425","0","6233.65425"
"SIN","OCC","16","5876.5822","0","5876.5822"
"SIN","OCC","17","5988.4562","0","5988.4562"
"SIN","OCC","18","5936.2235","0","5936.2235"
"SIN","OCC","19","5365.43476","0","5365.43476"
"SIN","OCC","20","5170.77042","0","5170.77042"
"SIN","OCC","21","5144.14085","0","5144.14085"
"SIN","OCC","22","6249.66349","0","6249.66349"
"SIN","OCC","23","6620.06633","0","6620.06633"
"SIN","OCC","24","6274.54197","0","6274.54197"
"SIN","ORI","1","8449.18176","120","8329.18176"
"SIN","ORI","2","7642.43842","120","7522.43842"
"SIN","ORI","3","7497.91741","120","7377.91741"
"SIN","ORI","4","7946.00802","120","7826.00802"
"SIN","ORI","5","7943.98767","120","7823.98767"
"SIN","ORI","6","7829.88185","120","7709.88185"
"SIN","ORI","7","8480.06464","123.50473","8356.55991"
"SIN","ORI","8","8685.10583","120","8565.10583"
"SIN","ORI","9","8599.91155","120","8479.91155"
"SIN","ORI","10","8961.67039","133.9189","8827.75149"
"SIN","ORI","11","8997.47325","120","8877.47325"
"SIN","ORI","12","9123.67739","120","9003.67739"
"SIN","ORI","13","9241.73331","123.2764","9118.45691"
"SIN","ORI","14","9899.91227","120","9779.91227"
"SIN","ORI","15","10352.50967","120","10232.50967"
