year,asset,dst_region,region,technology,installed,capacity
2035,80,Peninsular,Peninsular,ON_WIND,2020,15.63550000000
2035,81,Peninsular,Peninsular,PV_GND,2020,22.34140000000
2035,82,Western,Western,BIO,2020,12.72410000000
2035,83,Western,Western,CC_GAS,2020,407.19090000000
2035,85,Western,Western,CC_OIL,2020,44.55410000000
2035,87,Western,Western,FB,2020,36.58180000000
2035,88,North,Western,GAS_CC_CCS,2025,528.71400000000
2035,88,BajaCalif,Western,GAS_CC_CCS,2025,1000.00000000000
2035,90,Western,Western,GEOTH,2020,19.19660000000
2035,91,Western,Western,HYD_LS,2020,297.75600000000
2035,92,Central,Western,HYD_SS,2025,408.72680000000
2035,92,Eastern,Western,HYD_SS,2025,372.12480000000
2035,93,Eastern,Western,HYD_SS,2030,372.12480000000
2035,95,Western,Western,OC_GAS,2020,181.07850000000
2035,96,Western,Western,OC_OIL,2020,16.19750000000
2035,97,Western,Western,ON_WIND,2020,41.85330000000
2035,98,Western,Western,PV_GND,2020,144.90980000000
2040,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2040,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2040,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2040,3,Central,BajaCalif,OC_GAS,2025,1000.00000000000
2040,3,North,BajaCalif,OC_GAS,2025,579.45710000000
2040,4,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2040,5,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2040,7,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2040,8,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2040,9,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2040,10,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2040,11,Central,BajaCalifSouth,OC_GAS,2025,1000.00000000000
2040,13,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2040,14,Eastern,BajaCalifSouth,OFF_WIND,2030,261.74880000000
2040,15,Eastern,BajaCalifSouth,OFF_WIND,2035,261.74880000000
2040,16,Eastern,BajaCalifSouth,ON_WIND,2020,15.16050000000
2040,17,Eastern,BajaCalifSouth,ON_WIND,2025,15.16050000000
2040,19,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2040,20,Central,Central,BIO,2020,2.35260000000
2040,21,Central,Central,CC_GAS,2020,211.96100000000
2040,22,Central,Central,CC_GAS,2025,0.10420000000
2040,22,Northeast,Central,CC_GAS,2025,520.34400000000
2040,22,BajaCalif,Central,CC_GAS,2025,475.77290000000
2040,23,Northeast,Central,CC_GAS,2030,520.34400000000
2040,24,Northeast,Central,CC_GAS,2035,198.81710000000
2040,26,Central,Central,HYD_LS,2020,23.25020000000
2040,27,Central,Central,OC_GAS,2020,185.19770000000
2040,28,Central,Central,OC_OIL,2020,6.30720000000
2040,29,Central,Central,ON_WIND,2020,0.41690000000
2040,30,Central,Central,PV_GND,2020,8.77580000000
2040,31,Eastern,Eastern,BIO,2020,21.57440000000
2040,32,Eastern,Eastern,CC_GAS,2020,336.76350000000
2040,33,Central,Eastern,CC_GAS,2025,11117.51010000000
2040,33,Northeast,Eastern,CC_GAS,2025,84.19090000000
2040,34,BajaCalif,Eastern,CC_GAS,2030,0.38160000000
2040,36,Eastern,Eastern,CC_OIL,2020,1.52630000000
2040,37,Eastern,Eastern,COALP,2020,175.23670000000
2040,41,Eastern,Eastern,GEOTH,2020,6.81180000000
2040,42,Eastern,Eastern,HYD_LS,2020,407.91690000000
2040,43,Eastern,Eastern,NUCL,2020,103.05960000000
2040,44,Eastern,Eastern,OC_GAS,2020,98.32550000000
2040,45,Eastern,Eastern,OC_OIL,2020,222.65170000000
2040,46,Eastern,Eastern,ON_WIND,2020,194.95680000000
2040,46,BajaCalifSouth,Eastern,ON_WIND,2020,895.28850000000
2040,46,Peninsular,Eastern,ON_WIND,2020,1000.00000000000
2040,47,BajaCalifSouth,Eastern,ON_WIND,2025,1000.00000000000
2040,47,Peninsular,Eastern,ON_WIND,2025,1000.00000000000
2040,48,BajaCalif,Eastern,ON_WIND,2030,1000.00000000000
2040,48,Peninsular,Eastern,ON_WIND,2030,1000.00000000000
2040,49,BajaCalif,Eastern,ON_WIND,2035,922.19480000000
2040,49,Peninsular,Eastern,ON_WIND,2035,1000.00000000000
2040,50,Eastern,Eastern,PV_GND,2020,27.80210000000
2040,51,BajaCalif,Eastern,PV_GND,2025,325.66810000000
2040,52,BajaCalif,Eastern,PV_GND,2030,521.58580000000
2040,53,North,North,BIO,2020,0.71590000000
2040,54,North,North,CC_GAS,2020,298.92530000000
2040,55,North,North,COALP,2020,4.09970000000
2040,56,North,North,HYD_LS,2020,3.01040000000
2040,57,North,North,OC_GAS,2020,15.01620000000
2040,58,North,North,OC_OIL,2020,46.78370000000
2040,59,North,North,PV_GND,2020,58.33280000000
2040,60,Northeast,Northeast,BIO,2020,5.33840000000
2040,61,Northeast,Northeast,CC_GAS,2020,788.94370000000
2040,62,Northeast,Northeast,COALP,2020,171.55580000000
2040,63,Northeast,Northeast,HYD_LS,2020,6.14950000000
2040,64,Northeast,Northeast,OC_GAS,2020,134.43100000000
2040,65,Northeast,Northeast,OC_OIL,2020,7.88720000000
2040,66,Northeast,Northeast,ON_WIND,2020,168.91940000000
2040,67,Northeast,Northeast,PV_GND,2020,54.97730000000
2040,68,Northwest,Northwest,CC_GAS,2020,289.92430000000
2040,69,Northwest,Northwest,CC_OIL,2020,0.60550000000
2040,70,Northwest,Northwest,HYD_LS,2020,59.36340000000
2040,71,Northwest,Northwest,OC_GAS,2020,98.89690000000
2040,72,Northwest,Northwest,OC_OIL,2020,40.46700000000
2040,73,Northwest,Northwest,ON_WIND,2020,0.12610000000
2040,74,Northwest,Northwest,PV_GND,2020,77.61890000000
2040,75,Peninsular,Peninsular,BIO,2020,5.22870000000
2040,76,Peninsular,Peninsular,CC_GAS,2020,132.76210000000
2040,77,Peninsular,Peninsular,CC_OIL,2020,24.16980000000
2040,78,Peninsular,Peninsular,OC_GAS,2020,3.66010000000
2040,79,Peninsular,Peninsular,OC_OIL,2020,81.84290000000
2040,80,Peninsular,Peninsular,ON_WIND,2020,15.63550000000
2040,81,Peninsular,Peninsular,PV_GND,2020,22.34140000000
2040,82,Western,Western,BIO,2020,12.72410000000
2040,83,Western,Western,CC_GAS,2020,407.19090000000
2040,85,Western,Western,CC_OIL,2020,44.55410000000
2040,87,Western,Western,FB,2020,36.58180000000
2040,88,North,Western,GAS_CC_CCS,2025,528.71400000000
2040,88,BajaCalif,Western,GAS_CC_CCS,2025,1000.00000000000
2040,90,Western,Western,GEOTH,2020,19.19660000000
2040,91,Western,Western,HYD_LS,2020,297.75600000000
2040,92,Central,Western,HYD_SS,2025,408.72680000000
2040,92,Eastern,Western,HYD_SS,2025,372.12480000000
2040,93,Eastern,Western,HYD_SS,2030,372.12480000000
2040,94,Eastern,Western,HYD_SS,2035,372.12480000000
2040,95,Western,Western,OC_GAS,2020,181.07850000000
2040,96,Western,Western,OC_OIL,2020,16.19750000000
2040,97,Western,Western,ON_WIND,2020,41.85330000000
2040,98,Western,Western,PV_GND,2020,144.90980000000
2045,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2045,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2045,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2045,3,Central,BajaCalif,OC_GAS,2025,1000.00000000000
2045,3,North,BajaCalif,OC_GAS,2025,579.45710000000
2045,4,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2045,5,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2045,7,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2045,8,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2045,9,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2045,10,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2045,11,Central,BajaCalifSouth,OC_GAS,2025,1000.00000000000
2045,13,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2045,14,Eastern,BajaCalifSouth,OFF_WIND,2030,261.74880000000
2045,15,Eastern,BajaCalifSouth,OFF_WIND,2035,261.74880000000
2045,16,Eastern,BajaCalifSouth,ON_WIND,2020,15.16050000000
2045,17,Eastern,BajaCalifSouth,ON_WIND,2025,15.16050000000
2045,19,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2045,20,Central,Central,BIO,2020,2.35260000000
2045,21,Central,Central,CC_GAS,2020,211.96100000000
2045,22,Central,Central,CC_GAS,2025,0.10420000000
2045,22,Northeast,Central,CC_GAS,2025,520.34400000000
2045,22,BajaCalif,Central,CC_GAS,2025,475.77290000000
2045,23,Northeast,Central,CC_GAS,2030,520.34400000000
2045,24,Northeast,Central,CC_GAS,2035,198.81710000000
2045,26,Central,Central,HYD_LS,2020,23.25020000000
2045,27,Central,Central,OC_GAS,2020,185.19770000000
2045,28,Central,Central,OC_OIL,2020,6.30720000000
2045,29,Central,Central,ON_WIND,2020,0.41690000000
2045,30,Central,Central,PV_GND,2020,8.77580000000
2045,31,Eastern,Eastern,BIO,2020,21.57440000000
2045,32,Eastern,Eastern,CC_GAS,2020,336.76350000000
2045,33,Central,Eastern,CC_GAS,2025,11117.51010000000
2045,33,Northeast,Eastern,CC_GAS,2025,84.19090000000
2045,34,BajaCalif,Eastern,CC_GAS,2030,0.38160000000
2045,36,Eastern,Eastern,CC_OIL,2020,1.52630000000
2045,37,Eastern,Eastern,COALP,2020,175.23670000000
2045,41,Eastern,Eastern,GEOTH,2020,6.81180000000
2045,42,Eastern,Eastern,HYD_LS,2020,407.91690000000
2045,43,Eastern,Eastern,NUCL,2020,103.05960000000
2045,44,Eastern,Eastern,OC_GAS,2020,98.32550000000
2045,45,Eastern,Eastern,OC_OIL,2020,222.65170000000
2045,46,Eastern,Eastern,ON_WIND,2020,194.95680000000
2045,46,BajaCalifSouth,Eastern,ON_WIND,2020,895.28850000000
2045,46,Peninsular,Eastern,ON_WIND,2020,1000.00000000000
2045,47,BajaCalifSouth,Eastern,ON_WIND,2025,1000.00000000000
2045,47,Peninsular,Eastern,ON_WIND,2025,1000.00000000000
2045,48,BajaCalif,Eastern,ON_WIND,2030,1000.00000000000
2045,48,Peninsular,Eastern,ON_WIND,2030,1000.00000000000
2045,49,BajaCalif,Eastern,ON_WIND,2035,922.19480000000
2045,49,Peninsular,Eastern,ON_WIND,2035,1000.00000000000
2045,50,Eastern,Eastern,PV_GND,2020,27.80210000000
2045,51,BajaCalif,Eastern,PV_GND,2025,325.66810000000
2045,52,BajaCalif,Eastern,PV_GND,2030,521.58580000000
2045,53,North,North,BIO,2020,0.71590000000
2045,54,North,North,CC_GAS,2020,298.92530000000
2045,55,North,North,COALP,2020,4.09970000000
2045,56,North,North,HYD_LS,2020,3.01040000000
2045,57,North,North,OC_GAS,2020,15.01620000000
2045,58,North,North,OC_OIL,2020,46.78370000000
2045,59,North,North,PV_GND,2020,58.33280000000
2045,60,Northeast,Northeast,BIO,2020,5.33840000000
2045,61,Northeast,Northeast,CC_GAS,2020,788.94370000000
2045,62,Northeast,Northeast,COALP,2020,171.55580000000
2045,63,Northeast,Northeast,HYD_LS,2020,6.14950000000
2045,64,Northeast,Northeast,OC_GAS,2020,134.43100000000
2045,65,Northeast,Northeast,OC_OIL,2020,7.88720000000
2045,66,Northeast,Northeast,ON_WIND,2020,168.91940000000
2045,67,Northeast,Northeast,PV_GND,2020,54.97730000000
2045,68,Northwest,Northwest,CC_GAS,2020,289.92430000000
2045,69,Northwest,Northwest,CC_OIL,2020,0.60550000000
2045,70,Northwest,Northwest,HYD_LS,2020,59.36340000000
2045,71,Northwest,Northwest,OC_GAS,2020,98.89690000000
2045,72,Northwest,Northwest,OC_OIL,2020,40.46700000000
2045,73,Northwest,Northwest,ON_WIND,2020,0.12610000000
2045,74,Northwest,Northwest,PV_GND,2020,77.61890000000
2045,75,Peninsular,Peninsular,BIO,2020,5.22870000000
2045,76,Peninsular,Peninsular,CC_GAS,2020,132.76210000000
2045,77,Peninsular,Peninsular,CC_OIL,2020,24.16980000000
2045,78,Peninsular,Peninsular,OC_GAS,2020,3.66010000000
2045,79,Peninsular,Peninsular,OC_OIL,2020,81.84290000000
2045,80,Peninsular,Peninsular,ON_WIND,2020,15.63550000000
2045,81,Peninsular,Peninsular,PV_GND,2020,22.34140000000
2045,82,Western,Western,BIO,2020,12.72410000000
2045,83,Western,Western,CC_GAS,2020,407.19090000000
2045,85,Western,Western,CC_OIL,2020,44.55410000000
2045,87,Western,Western,FB,2020,36.58180000000
2045,88,North,Western,GAS_CC_CCS,2025,528.71400000000
2045,88,BajaCalif,Western,GAS_CC_CCS,2025,1000.00000000000
2045,90,Western,Western,GEOTH,2020,19.19660000000
2045,91,Western,Western,HYD_LS,2020,297.75600000000
2045,92,Central,Western,HYD_SS,2025,408.72680000000
2045,92,Eastern,Western,HYD_SS,2025,372.12480000000
2045,93,Eastern,Western,HYD_SS,2030,372.12480000000
2045,94,Eastern,Western,HYD_SS,2035,372.12480000000
2045,95,Western,Western,OC_GAS,2020,181.07850000000
2045,96,Western,Western,OC_OIL,2020,16.19750000000
2045,97,Western,Western,ON_WIND,2020,41.85330000000
2045,98,Western,Western,PV_GND,2020,144.90980000000
2049,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2049,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2049,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2049,3,Central,BajaCalif,OC_GAS,2025,1000.00000000000
2049,3,North,BajaCalif,OC_GAS,2025,579.45710000000
2049,4,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2049,5,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2049,7,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2049,8,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2049,9,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2049,10,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2049,11,Central,BajaCalifSouth,OC_GAS,2025,1000.00000000000
2049,13,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2049,14,Eastern,BajaCalifSouth,OFF_WIND,2030,261.74880000000
2049,15,Eastern,BajaCalifSouth,OFF_WIND,2035,261.74880000000
2049,16,Eastern,BajaCalifSouth,ON_WIND,2020,15.16050000000
2049,17,Eastern,BajaCalifSouth,ON_WIND,2025,15.16050000000
2049,19,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2049,20,Central,Central,BIO,2020,2.35260000000
2049,21,Central,Central,CC_GAS,2020,211.96100000000
2049,22,Central,Central,CC_GAS,2025,0.10420000000
2049,22,Northeast,Central,CC_GAS,2025,520.34400000000
2049,22,BajaCalif,Central,CC_GAS,2025,475.77290000000
2049,23,Northeast,Central,CC_GAS,2030,520.34400000000
2049,24,Northeast,Central,CC_GAS,2035,198.81710000000
2049,26,Central,Central,HYD_LS,2020,23.25020000000
2049,27,Central,Central,OC_GAS,2020,185.19770000000
2049,28,Central,Central,OC_OIL,2020,6.30720000000
2049,29,Central,Central,ON_WIND,2020,0.41690000000
2049,30,Central,Central,PV_GND,2020,8.77580000000
2049,31,Eastern,Eastern,BIO,2020,21.57440000000
2049,32,Eastern,Eastern,CC_GAS,2020,336.76350000000
2049,33,Central,Eastern,CC_GAS,2025,11117.51010000000
2049,33,Northeast,Eastern,CC_GAS,2025,84.19090000000
2049,34,BajaCalif,Eastern,CC_GAS,2030,0.38160000000
2049,36,Eastern,Eastern,CC_OIL,2020,1.52630000000
2049,37,Eastern,Eastern,COALP,2020,175.23670000000
2049,41,Eastern,Eastern,GEOTH,2020,6.81180000000
2049,42,Eastern,Eastern,HYD_LS,2020,407.91690000000
2049,43,Eastern,Eastern,NUCL,2020,103.05960000000
2049,44,Eastern,Eastern,OC_GAS,2020,98.32550000000
2049,45,Eastern,Eastern,OC_OIL,2020,222.65170000000
2049,46,Eastern,Eastern,ON_WIND,2020,194.95680000000
2049,46,BajaCalifSouth,Eastern,ON_WIND,2020,895.28850000000
2049,46,Peninsular,Eastern,ON_WIND,2020,1000.00000000000
2049,47,BajaCalifSouth,Eastern,ON_WIND,2025,1000.00000000000
2049,47,Peninsular,Eastern,ON_WIND,2025,1000.00000000000
2049,48,BajaCalif,Eastern,ON_WIND,2030,1000.00000000000
2049,48,Peninsular,Eastern,ON_WIND,2030,1000.00000000000
2049,49,BajaCalif,Eastern,ON_WIND,2035,922.19480000000
2049,49,Peninsular,Eastern,ON_WIND,2035,1000.00000000000
2049,50,Eastern,Eastern,PV_GND,2020,27.80210000000
2049,51,BajaCalif,Eastern,PV_GND,2025,325.66810000000
2049,52,BajaCalif,Eastern,PV_GND,2030,521.58580000000
2049,53,North,North,BIO,2020,0.71590000000
2049,54,North,North,CC_GAS,2020,298.92530000000
2049,55,North,North,COALP,2020,4.09970000000
2049,56,North,North,HYD_LS,2020,3.01040000000
2049,57,North,North,OC_GAS,2020,15.01620000000
2049,58,North,North,OC_OIL,2020,46.78370000000
2049,59,North,North,PV_GND,2020,58.33280000000
2049,60,Northeast,Northeast,BIO,2020,5.33840000000
2049,61,Northeast,Northeast,CC_GAS,2020,788.94370000000
2049,62,Northeast,Northeast,COALP,2020,171.55580000000
2049,63,Northeast,Northeast,HYD_LS,2020,6.14950000000
2049,64,Northeast,Northeast,OC_GAS,2020,134.43100000000
2049,65,Northeast,Northeast,OC_OIL,2020,7.88720000000
2049,66,Northeast,Northeast,ON_WIND,2020,168.91940000000
2049,67,Northeast,Northeast,PV_GND,2020,54.97730000000
2049,68,Northwest,Northwest,CC_GAS,2020,289.92430000000
2049,69,Northwest,Northwest,CC_OIL,2020,0.60550000000
2049,70,Northwest,Northwest,HYD_LS,2020,59.36340000000
2049,71,Northwest,Northwest,OC_GAS,2020,98.89690000000
2049,72,Northwest,Northwest,OC_OIL,2020,40.46700000000
2049,73,Northwest,Northwest,ON_WIND,2020,0.12610000000
2049,74,Northwest,Northwest,PV_GND,2020,77.61890000000
2049,75,Peninsular,Peninsular,BIO,2020,5.22870000000
2049,76,Peninsular,Peninsular,CC_GAS,2020,132.76210000000
2049,77,Peninsular,Peninsular,CC_OIL,2020,24.16980000000
2049,78,Peninsular,Peninsular,OC_GAS,2020,3.66010000000
2049,79,Peninsular,Peninsular,OC_OIL,2020,81.84290000000
2049,80,Peninsular,Peninsular,ON_WIND,2020,15.63550000000
2049,81,Peninsular,Peninsular,PV_GND,2020,22.34140000000
2049,82,Western,Western,BIO,2020,12.72410000000
2049,83,Western,Western,CC_GAS,2020,407.19090000000
2049,85,Western,Western,CC_OIL,2020,44.55410000000
2049,87,Western,Western,FB,2020,36.58180000000
2049,88,North,Western,GAS_CC_CCS,2025,528.71400000000
2049,88,BajaCalif,Western,GAS_CC_CCS,2025,1000.00000000000
2049,90,Western,Western,GEOTH,2020,19.19660000000
2049,91,Western,Western,HYD_LS,2020,297.75600000000
2049,92,Central,Western,HYD_SS,2025,408.72680000000
2049,92,Eastern,Western,HYD_SS,2025,372.12480000000
2049,93,Eastern,Western,HYD_SS,2030,372.12480000000
2049,94,Eastern,Western,HYD_SS,2035,372.12480000000
2049,95,Western,Western,OC_GAS,2020,181.07850000000
2049,96,Western,Western,OC_OIL,2020,16.19750000000
2049,97,Western,Western,ON_WIND,2020,41.85330000000
2049,98,Western,Western,PV_GND,2020,144.90980000000
2050,0,BajaCalif,BajaCalif,CC_GAS,2020,236.08040000000
2050,1,BajaCalif,BajaCalif,GEOTH,2020,36.25690000000
2050,2,BajaCalif,BajaCalif,OC_GAS,2020,38.57290000000
2050,3,Central,BajaCalif,OC_GAS,2025,1000.00000000000
2050,3,North,BajaCalif,OC_GAS,2025,579.45710000000
2050,4,BajaCalif,BajaCalif,OC_OIL,2020,6.44970000000
2050,5,BajaCalif,BajaCalif,ON_WIND,2020,12.36210000000
2050,7,BajaCalif,BajaCalif,PV_GND,2020,2.87990000000
2050,8,BajaCalifSouth,BajaCalifSouth,CC_OIL,2020,36.61270000000
2050,9,BajaCalifSouth,BajaCalifSouth,GEOTH,2020,0.63070000000
2050,10,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
2050,11,Central,BajaCalifSouth,OC_GAS,2025,1000.00000000000
2050,13,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,60.64180000000
2050,14,Eastern,BajaCalifSouth,OFF_WIND,2030,261.74880000000
2050,15,Eastern,BajaCalifSouth,OFF_WIND,2035,261.74880000000
2050,17,Eastern,BajaCalifSouth,ON_WIND,2025,15.16050000000
2050,19,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
2050,20,Central,Central,BIO,2020,2.35260000000
2050,21,Central,Central,CC_GAS,2020,211.96100000000
2050,22,Central,Central,CC_GAS,2025,0.10420000000
2050,22,Northeast,Central,CC_GAS,2025,520.34400000000
2050,22,BajaCalif,Central,CC_GAS,2025,475.77290000000
2050,23,Northeast,Central,CC_GAS,2030,520.34400000000
2050,24,Northeast,Central,CC_GAS,2035,198.81710000000
2050,26,Central,Central,HYD_LS,2020,23.25020000000
2050,27,Central,Central,OC_GAS,2020,185.19770000000
2050,28,Central,Central,OC_OIL,2020,6.30720000000
2050,29,Central,Central,ON_WIND,2020,0.41690000000
2050,30,Central,Central,PV_GND,2020,8.77580000000
2050,31,Eastern,Eastern,BIO,2020,21.57440000000
2050,32,Eastern,Eastern,CC_GAS,2020,336.76350000000
2050,33,Central,Eastern,CC_GAS,2025,11117.51010000000
2050,33,Northeast,Eastern,CC_GAS,2025,84.19090000000
2050,34,BajaCalif,Eastern,CC_GAS,2030,0.38160000000
2050,36,Eastern,Eastern,CC_OIL,2020,1.52630000000
2050,37,Eastern,Eastern,COALP,2020,175.23670000000
2050,41,Eastern,Eastern,GEOTH,2020,6.81180000000
2050,42,Eastern,Eastern,HYD_LS,2020,407.91690000000
2050,43,Eastern,Eastern,NUCL,2020,103.05960000000
2050,44,Eastern,Eastern,OC_GAS,2020,98.32550000000
2050,45,Eastern,Eastern,OC_OIL,2020,222.65170000000
2050,46,Eastern,Eastern,ON_WIND,2020,194.95680000000
2050,47,BajaCalifSouth,Eastern,ON_WIND,2025,1000.00000000000
2050,47,Peninsular,Eastern,ON_WIND,2025,1000.00000000000
2050,48,BajaCalif,Eastern,ON_WIND,2030,1000.00000000000
2050,48,Peninsular,Eastern,ON_WIND,2030,1000.00000000000
2050,49,BajaCalif,Eastern,ON_WIND,2035,922.19480000000
