asset,year,dst_region,region,technology,installed,capacity
0,2035,BajaCalif,BajaCalif,CC_GAS,2020,51.55570000000
0,2040,BajaCalif,BajaCalif,CC_GAS,2020,47.28570000000
0,2044,BajaCalif,BajaCalif,CC_GAS,2020,43.24910000000
0,2045,BajaCalif,BajaCalif,CC_GAS,2020,42.23990000000
0,2049,BajaCalif,BajaCalif,CC_GAS,2020,8.44800000000
1,2035,BajaCalif,BajaCalif,OC_GAS,2020,16.81310000000
1,2040,BajaCalif,BajaCalif,OC_GAS,2020,16.81310000000
1,2044,BajaCalif,BajaCalif,OC_GAS,2020,6.93500000000
1,2045,BajaCalif,BajaCalif,OC_GAS,2020,4.46550000000
1,2049,BajaCalif,BajaCalif,OC_GAS,2020,0.89310000000
2,2035,BajaCalif,BajaCalif,OC_OIL,2020,0.21000000000
3,2035,BajaCalif,BajaCalif,ON_WIND,2020,11.73140000000
3,2040,BajaCalif,BajaCalif,ON_WIND,2020,11.73140000000
3,2044,BajaCalif,BajaCalif,ON_WIND,2020,2.34630000000
4,2035,BajaCalif,BajaCalif,PV_GND,2020,0.06560000000
5,2035,BajaCalif,BajaCalif,PV_SSG,2020,4.22580000000
5,2040,BajaCalif,BajaCalif,PV_SSG,2020,4.22580000000
5,2044,BajaCalif,BajaCalif,PV_SSG,2020,2.16650000000
5,2045,BajaCalif,BajaCalif,PV_SSG,2020,1.65170000000
5,2049,BajaCalif,BajaCalif,PV_SSG,2020,0.33030000000
6,2035,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
6,2040,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,2.90130000000
6,2044,BajaCalifSouth,BajaCalifSouth,OC_GAS,2020,0.58030000000
8,2035,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,9.92440000000
8,2040,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,1.26140000000
8,2044,BajaCalifSouth,BajaCalifSouth,OC_OIL,2020,0.25230000000
10,2035,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,3.53010000000
10,2040,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,1.57680000000
10,2044,BajaCalifSouth,BajaCalifSouth,PV_GND,2020,0.31540000000
11,2035,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,1.07200000000
11,2040,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,1.07200000000
11,2044,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.21470000000
11,2045,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.00030000000
11,2049,BajaCalifSouth,BajaCalifSouth,PV_SSG,2020,0.00010000000
12,2035,Central,Central,BIO,2020,2.29140000000
12,2040,Central,Central,BIO,2020,2.12300000000
12,2044,Central,Central,BIO,2020,0.42460000000
13,2035,Central,Central,CC_GAS,2020,77.11810000000
13,2040,Central,Central,CC_GAS,2020,77.11810000000
13,2044,Central,Central,CC_GAS,2020,77.11810000000
13,2045,Central,Central,CC_GAS,2020,77.11810000000
13,2049,Central,Central,CC_GAS,2020,44.01740000000
13,2050,Central,Central,CC_GAS,2020,35.74230000000
13,2054,Central,Central,CC_GAS,2020,35.74230000000
13,2055,Central,Central,CC_GAS,2020,35.74230000000
13,2059,Central,Central,CC_GAS,2020,35.74230000000
13,2060,Central,Central,CC_GAS,2020,35.74230000000
13,2064,Central,Central,CC_GAS,2020,35.74230000000
13,2065,Central,Central,CC_GAS,2020,35.74230000000
13,2069,Central,Central,CC_GAS,2020,35.74230000000
13,2070,Central,Central,CC_GAS,2020,35.74230000000
13,2074,Central,Central,CC_GAS,2020,35.74230000000
13,2075,Central,Central,CC_GAS,2020,35.74230000000
13,2079,Central,Central,CC_GAS,2020,35.74230000000
13,2080,Central,Central,CC_GAS,2020,35.74230000000
13,2084,Central,Central,CC_GAS,2020,35.74230000000
13,2085,Central,Central,CC_GAS,2020,35.74230000000
13,2089,Central,Central,CC_GAS,2020,35.74230000000
13,2090,Central,Central,CC_GAS,2020,35.74230000000
13,2094,Central,Central,CC_GAS,2020,35.74230000000
13,2095,Central,Central,CC_GAS,2020,35.74230000000
13,2099,Central,Central,CC_GAS,2020,35.74230000000
13,2100,Central,Central,CC_GAS,2020,35.74230000000
14,2035,Central,Central,HYD_LS,2020,18.85220000000
14,2040,Central,Central,HYD_LS,2020,18.85220000000
14,2044,Central,Central,HYD_LS,2020,18.85220000000
14,2045,Central,Central,HYD_LS,2020,18.85220000000
14,2049,Central,Central,HYD_LS,2020,4.11860000000
14,2050,Central,Central,HYD_LS,2020,0.43520000000
14,2054,Central,Central,HYD_LS,2020,0.43520000000
14,2055,Central,Central,HYD_LS,2020,0.43520000000
14,2059,Central,Central,HYD_LS,2020,0.43520000000
14,2060,Central,Central,HYD_LS,2020,0.43520000000
14,2064,Central,Central,HYD_LS,2020,0.43520000000
14,2065,Central,Central,HYD_LS,2020,0.43520000000
14,2069,Central,Central,HYD_LS,2020,0.43520000000
14,2070,Central,Central,HYD_LS,2020,0.43520000000
14,2074,Central,Central,HYD_LS,2020,0.43520000000
14,2075,Central,Central,HYD_LS,2020,0.43520000000
14,2079,Central,Central,HYD_LS,2020,0.43520000000
14,2080,Central,Central,HYD_LS,2020,0.43520000000
